J8607125;651;>$300;6;no problems with current credits;retraining;$2 440,20;<140;1-5 years;> 35;single;male;1-5 years;no assets;38;no further running credits;rented;2- 4;unskilled with permanant residence;Urban;0;Test;0,131853147;good
K2520917;532;no running account;18;no previous credits;other;$2 650,20;no savings;1-5 years;< 15;divorced/living apart/married;female;5-8 years;car;27;no further running credits;rented;one;skilled employee;Urban;0;Train;0,72076306;good
J5701897;629;>$300;42;N/A;furniture;$10 032,40;>1400;5-8 years;25-35;married/widowed;male;>8 years;car;27;no further running credits;free;one;skilled employee;Urban;0;Test;0,0878423794;good
J1647195;605;<= $300;48;no previous credits;new car;$6 703,20;no savings;5-8 years;< 15;single;male;5-8 years;car;24;no further running credits;rented;one;skilled employee;Urban;0;Train;0,129734343;good
R7109838;366;no balance;24;problematic running accounts;new car;$2 571,80;no savings;5-8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;28;at other banks;owned;one;unskilled with permanant residence;Urban;1;Train;0,587125708;bad
R2881810;;no balance;24;paid back;other;$5 429,20;<140;<1 year;< 15;divorced/living apart;male;1-5 years;life insurance;35;no further running credits;rented;one;skilled employee;Rural;0;Test;0,512018242;good
R4378162;648;no balance;48;no previous credits;business;$7 533,40;>1400;1-5 years;15- 25;single;female;>8 years;ownership of house or land;38;at other banks;free;one;unskilled with no permanant residence;Rural;0;Train;0,541220027;good
K652628;659;no balance;12;no previous credits;furniture;$4 758,60;>1400;> 8 years;25-35;single;male;5-8 years;life insurance;35;no further running credits;rented;7 or more;executive/self-employed;Suburban;0;Train;0,648113347;bad
K9317083;644;>$300;24;paid back;business;$2 839,20;no savings;<1 year;25-35;single;male;1-5 years;car;28;no further running credits;rented;2- 4;unskilled with permanant residence;Rural;0;Train;0,979171345;good
K6884571;652;no running account;25;paid back;other;$7 422,80;140-700;> 8 years;25-35;single;male;>8 years;ownership of house or land;34;no further running credits;owned;5- 6;executive/self-employed;Urban;0;Train;0,890657813;good
J6660992;627;>$300;12;no previous credits;other;$2 637,60;no savings;> 8 years;< 15;single;male;>8 years;life insurance;37;no further running credits;free;one;executive/self-employed;Suburban;0;Test;0,192534741;good
K6840802;463;>$300;10;no previous credits;other;$1 832,60;>1400;1-5 years;< 15;single;male;>8 years;car;47;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Train;0,973746828;bad
J2201339;588;no balance;48;N/A;business;$10 614,80;<140;unemployed;25-35;single;male;>8 years;ownership of house or land;29;no further running credits;rented;one;executive/self-employed;Rural;0;Train;0,0570380105;good
K9603350;412;no balance;24;no problems with current credits;used car;$2 889,60;no savings;1-5 years;15- 25;divorced/living apart/married;female;1-5 years;car;32;no further running credits;owned;one;executive/self-employed;Suburban;0;Train;0,604664632;bad
R4891639;732;>$300;33;paid back;new car;$10 154,20;no savings;5-8 years;15- 25;single;male;1-5 years;life insurance;33;no further running credits;rented;2- 4;executive/self-employed;Urban;0;Test;0,421924843;good
K7060727;701;no balance;12;no previous credits;furniture;$2 193,80;no savings;1-5 years;> 35;divorced/living apart/married;female;< 1 year;life insurance;20;no further running credits;rented;one;skilled employee;Rural;0;Test;0,902558879;good
K3595426;616;no balance;12;no previous credits;furniture;$1 617,00;no savings;> 8 years;15- 25;married/widowed;male;5-8 years;no assets;38;at other banks;rented;2- 4;unskilled with permanant residence;Suburban;0;Test;0,848570196;bad
K6963958;396;>$300;36;no previous credits: no previous credits/paid back all previous credits;other;$10 997,00;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;no assets;23;at other banks;rented;2- 4;skilled employee;Suburban;1;Train;0,710787971;bad
K4704845;627;no running account;12;no previous credits;furniture;$1 804,60;no savings;1-5 years;< 15;single;male;< 1 year;car;19;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Test;0,877969317;good
M4599100;642;no running account;6;problematic running accounts: there are further credits running but at other banks;furniture;$1 636,60;>1400;> 8 years;< 15;single;male;>8 years;no assets;65;no further running credits;rented;2- 4;skilled employee;Rural;0;Train;0,348805927;good
J263347;411;no balance;30;N/A;other;$5 948,60;no savings;unemployed;< 15;married/widowed;male;1-5 years;life insurance;26;no further running credits;rented;2- 4;executive/self-employed;Rural;1;Train;0,0902511504;bad
K6275090a;579;>$300;24;no previous credits;other;$10 350,20;no savings;1-5 years;> 35;single;male;>8 years;car;51;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Test;0,862275825;good
M106183;454;no running account;16;paid back;other;$7 423,00;no savings;> 8 years;25-35;single;female;>8 years;car;41;no further running credits;free;one;skilled employee;Urban;1;Train;0,212090374;bad
J4239911;402;no running account;12;N/A;television;$1 037,40;<140;unemployed;< 15;divorced/living apart/married;female;5-8 years;car;20;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,0742374516;bad
M3161086;655;>$300;9;paid back;other;$2 987,60;no savings;1-5 years;25-35;divorced/living apart/married;male;>8 years;life insurance;46;no further running credits;rented;5- 6;skilled employee;Suburban;0;Test;0,30302422;good
J9318701;521;>$300;27;N/A;other;$3 598,00;no savings;1-5 years;15- 25;divorced/living apart/married;female;5-8 years;no assets;19;no further running credits;free;one;skilled employee;Suburban;0;Test;0,114696358;bad
R9222944;667;>$300;6;paid back;furniture;$1 934,80;no savings;unemployed;> 35;divorced/living apart/married;female;< 1 year;life insurance;26;no further running credits;rented;2- 4;skilled employee;Urban;0;Test;0,417042642;good
K7056038;462;no running account;42;problematic running accounts: there are further credits running but at other banks;other;$5 551,00;no savings;<1 year;< 15;single;male;>8 years;life insurance;32;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,696255973;bad
K9260824;595;<= $300;12;no previous credits;business;$2 633,40;no savings;1-5 years;25-35;divorced/living apart/married;female;5-8 years;life insurance;42;no further running credits;free;one;unskilled with permanant residence;Urban;0;Train;0,841507671;good
R7959098;691;no balance;9;no previous credits;furniture;$2 965,20;no savings;5-8 years;25-35;single;male;1-5 years;no assets;35;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Test;0,406368386;good
K1428224;652;>$300;27;no problems with current credits;furniture;$2 069,20;no savings;1-5 years;< 15;married/widowed;male;5-8 years;no assets;39;at other banks;rented;2- 4;skilled employee;Suburban;0;Test;0,980382818;good
K6200351;591;>$300;24;no previous credits;furniture;$3 738,00;no savings;> 8 years;25-35;single;male;>8 years;life insurance;33;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,936817691;good
J2646260;619;no balance;12;N/A;retraining;$1 177,40;<140;5-8 years;25-35;single;female;>8 years;no assets;21;no further running credits;free;one;unskilled with permanant residence;Urban;0;Test;0,0801765578;good
J7863468;669;>$300;15;problematic running accounts: there are further credits running but at other banks;other;$7 453,60;140-700;1-5 years;> 35;divorced/living apart/married;female;>8 years;ownership of house or land;33;no further running credits;owned;one;skilled employee;Rural;0;Train;0,124872794;good
K5096006;664;no running account;27;no previous credits;furniture;$4 782,40;no savings;> 8 years;15- 25;single;male;1-5 years;life insurance;25;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,874753577;good
K5215795;629;no balance;10;no previous credits;used car;$2 129,40;no savings;1-5 years;< 15;divorced/living apart;male;1-5 years;life insurance;29;at other banks;rented;one;unskilled with permanant residence;Suburban;0;Train;0,974349864;good
R3306281;437;no running account;18;no previous credits;other;$1 702,40;no savings;<1 year;< 15;divorced/living apart/married;female;5-8 years;life insurance;21;no further running credits;free;one;skilled employee;Suburban;0;Test;0,446320766;bad
J9908686;618;<= $300;24;N/A;used car;$4 407,20;>1400;1-5 years;15- 25;single;male;1-5 years;life insurance;29;no further running credits;rented;2- 4;skilled employee;Urban;0;Train;0,0746240701;bad
R3644797;495;no balance;24;no previous credits;new car;$5 758,20;140-700;<1 year;15- 25;divorced/living apart/married;female;>8 years;life insurance;26;no further running credits;free;7 or more;skilled employee;Rural;0;Test;0,545326997;bad
K7856814;604;>$300;24;no previous credits;other;$1 748,60;no savings;<1 year;< 15;married/widowed;male;1-5 years;no assets;26;no further running credits;rented;one;skilled employee;Rural;0;Train;0,935586472;good
M4875203;582;>$300;6;no previous credits;used car;$4 169,20;700-1400;1-5 years;15- 25;single;male;1-5 years;life insurance;30;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,244105272;good
M9967199;462;>$300;12;paid back;retraining;$3 208,80;no savings;5-8 years;< 15;single;male;1-5 years;no assets;40;at department store;rented;7 or more;executive/self-employed;Rural;0;Test;0,321201666;bad
J3001778;594;>$300;12;N/A;retraining;$1 769,60;>1400;> 8 years;< 15;single;male;>8 years;ownership of house or land;55;no further running credits;free;one;unskilled with permanant residence;Rural;0;Train;0,0142717041;good
R9268679;586;>$300;18;paid back;used car;$5 292,00;no savings;<1 year;15- 25;divorced/living apart;male;1-5 years;life insurance;33;no further running credits;rented;2- 4;executive/self-employed;Rural;0;Test;0,555607507;bad
J4016737;467;>$300;15;N/A;other;$4 460,40;700-1400;5-8 years;25-35;divorced/living apart/married;female;5-8 years;life insurance;18;no further running credits;free;one;skilled employee;Suburban;0;Train;0,0158887544;good
K3177267;659;>$300: or checking account for atleast one year;24;no previous credits;other;$14 512,40;no savings;> 8 years;25-35;single;male;>8 years;car;19;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,836059973;good
J4419928;665;>$300;18;N/A;furniture;$8 498,00;no savings;> 8 years;15- 25;single;male;>8 years;life insurance;31;no further running credits;free;2- 4;skilled employee;Urban;0;Train;0,0133117857;good
R8105745;622;>$300;24;paid back;new car;$1 317,00;700-1400;1-5 years;< 15;single;male;1-5 years;no assets;25;no further running credits;rented;2- 4;skilled employee;Rural;0;Train;0,572504769;good
R3296408;606;no running account;24;no previous credits;used car;$10 809,40;>1400;<1 year;15- 25;divorced/living apart/married;female;1-5 years;car;28;no further running credits;rented;one;skilled employee;Urban;0;Test;0,586598015;good
K2136678;677;>$300;6;paid back;other;$5 387,00;700-1400;1-5 years;25-35;divorced/living apart/married;female;1-5 years;life insurance;39;at other banks;rented;2- 4;executive/self-employed;Urban;0;Train;0,869717635;good
K3750822;571;>$300;6;no previous credits;used car;$2 160,20;700-1400;1-5 years;< 15;divorced/living apart;male;1-5 years;no assets;31;no further running credits;free;one;skilled employee;Rural;0;Train;0,601658801;good
R7048517;684;no balance;11;no previous credits: no previous credits/paid back all previous credits;used car;$2 207,80;700-1400;<1 year;< 15;divorced/living apart/married;female;< 1 year;no assets;18;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,406833954;good
K9105599;553;no balance;15;paid back;furniture;$3 819,20;>1400;5-8 years;< 15;single;male;1-5 years;no assets;33;at other banks;rented;5- 6;skilled employee;Rural;0;Train;0,600131724;good
J434931;688;>$300;24;no problems with current credits;other;$1 003,80;>1400;> 8 years;< 15;married/widowed;male;>8 years;life insurance;52;at department store;rented;2- 4;skilled employee;Rural;0;Train;0,18064227;good
J1025433;660;no running account;6;N/A;other;$1 204,00;140-700;> 8 years;> 35;divorced/living apart/married;female;>8 years;ownership of house or land;37;no further running credits;rented;2- 4;skilled employee;Rural;0;Train;0,0685285883;bad
J4648478;633;>$300;46;N/A;household appliances;$2 720,20;no savings;<1 year;< 15;divorced/living apart/married;male;>8 years;no assets;21;at other banks;rented;one;skilled employee;Urban;0;Train;0,0126463608;bad
K169710;384;<= $300;36;no previous credits;other;$12 979,40;no savings;5-8 years;25-35;divorced/living apart/married;male;< 1 year;life insurance;22;no further running credits;rented;one;skilled employee;Rural;1;Train;0,770094522;bad
R1033601;670;>$300;15;paid back;furniture;$1 842,40;no savings;1-5 years;25-35;married/widowed;male;1-5 years;car;45;no further running credits;rented;7 or more;unskilled with no permanant residence;Rural;0;Train;0,553108296;good
